Date_time,RS,VEL,TMP,HUM
2017-11-14 19:00:00,0.57,1.18,11.87,85.41
2017-11-14 20:00:00,0.51,1.14,11.66,86.24
2017-11-14 21:00:00,0.44,1.82,11.08,89.42
2017-11-14 22:00:00,0.61,1.03,11.19,88.94
2017-11-14 23:00:00,0.92,1.98,10.85,89.3
2017-11-15 00:00:00,0.75,1.24,10.79,90.14
2017-11-15 01:00:00,0.95,1.08,10.95,90.52
2017-11-15 02:00:00,1.0,1.14,10.95,90.48
2017-11-15 03:00:00,0.92,1.17,10.91,91.07
2017-11-15 04:00:00,1.07,1.47,10.96,90.88
2017-11-15 05:00:00,1.62,1.3,11.18,89.53
2017-11-15 06:00:00,42.59,1.25,11.46,87.13
2017-11-15 07:00:00,153.19,0.96,12.66,82.46
2017-11-15 08:00:00,220.88,0.84,13.56,78.35
2017-11-15 09:00:00,361.23,1.02,14.87,72.44
2017-11-15 10:00:00,546.95,1.93,15.72,70.93
2017-11-15 11:00:00,169.81,2.4,14.35,73.93
2017-11-15 12:00:00,77.4,1.3,14.19,76.71
2017-11-15 13:00:00,140.89,0.63,14.28,71.01
2017-11-15 14:00:00,175.68,2.32,14.49,65.69
2017-11-15 15:00:00,76.18,2.28,13.95,70.08
2017-11-15 16:00:00,52.58,1.67,12.8,80.72
2017-11-15 17:00:00,28.73,2.11,12.32,83.12
2017-11-15 18:00:00,2.38,1.13,12.49,81.66
2017-11-15 19:00:00,2.57,1.42,12.27,84.35
2017-11-15 20:00:00,2.78,1.5,11.98,86.69
2017-11-15 21:00:00,2.72,0.78,12.19,84.37
2017-11-15 22:00:00,2.61,0.71,12.27,83.43
2017-11-15 23:00:00,0.49,0.62,11.97,85.26
2017-11-16 00:00:00,2.01,0.65,12.02,86.09
2017-11-16 01:00:00,1.63,0.59,11.8,88.68
2017-11-16 02:00:00,1.58,1.0,11.67,87.17
2017-11-16 03:00:00,0.81,1.4,11.0,91.7
2017-11-16 04:00:00,1.16,1.18,10.96,92.28
2017-11-16 05:00:00,1.05,1.14,11.14,90.62
2017-11-16 06:00:00,44.08,0.91,11.48,88.72
2017-11-16 07:00:00,187.16,0.72,12.61,82.28
2017-11-16 08:00:00,519.47,0.75,15.58,66.51
2017-11-16 09:00:00,779.86,1.15,16.82,62.24
2017-11-16 10:00:00,456.37,1.53,16.63,65.07
2017-11-16 11:00:00,398.02,1.07,16.44,64.97
2017-11-16 12:00:00,238.31,2.44,15.08,64.81
2017-11-16 13:00:00,193.71,3.6,14.23,70.46
2017-11-16 14:00:00,204.97,3.14,13.93,71.72
2017-11-16 15:00:00,50.1,2.59,13.19,73.73
2017-11-16 16:00:00,13.76,2.19,12.29,79.37
2017-11-16 17:00:00,6.78,1.89,11.98,81.96
2017-11-16 18:00:00,0.23,1.77,11.95,80.91
2017-11-16 19:00:00,0.16,0.51,11.84,82.95
2017-11-16 20:00:00,0.7,0.67,11.82,85.47
2017-11-16 21:00:00,0.96,1.02,11.83,85.55
2017-11-16 22:00:00,1.61,0.93,11.73,86.32
2017-11-16 23:00:00,0.5,0.75,11.31,89.6
2017-11-17 00:00:00,0.7,0.71,11.0,91.71
2017-11-17 01:00:00,0.2,0.5,11.24,89.42
2017-11-17 02:00:00,0.2,0.58,11.36,87.14
2017-11-17 03:00:00,0.56,0.26,11.39,86.25
2017-11-17 04:00:00,0.62,0.54,11.37,88.29
2017-11-17 05:00:00,1.39,0.95,11.11,90.08
2017-11-17 06:00:00,22.46,1.11,11.17,90.5
2017-11-17 07:00:00,117.78,1.11,11.91,86.51
2017-11-17 08:00:00,185.32,1.08,12.86,80.08
2017-11-17 09:00:00,200.95,1.69,12.75,79.39
2017-11-17 10:00:00,291.62,1.21,13.75,73.61
2017-11-17 11:00:00,191.73,1.2,14.24,68.82
2017-11-17 12:00:00,206.23,1.71,14.57,68.47
2017-11-17 13:00:00,385.03,3.3,14.67,69.06
2017-11-17 14:00:00,238.08,2.85,13.96,71.59
2017-11-17 15:00:00,103.72,3.07,12.07,79.29
2017-11-17 16:00:00,145.15,2.59,12.55,76.38
2017-11-17 17:00:00,116.2,1.93,13.98,68.46
2017-11-17 18:00:00,2.26,1.95,12.73,71.77
2017-11-17 19:00:00,0.55,0.83,12.62,72.26
2017-11-17 20:00:00,0.11,0.43,12.13,81.19
2017-11-17 21:00:00,0.57,0.95,11.93,78.83
2017-11-17 22:00:00,0.01,1.36,11.35,73.66
2017-11-17 23:00:00,0.0,1.16,10.87,73.78
2017-11-18 00:00:00,0.0,1.02,10.5,76.21
2017-11-18 01:00:00,0.0,0.87,10.1,79.2
2017-11-18 02:00:00,0.01,1.09,9.7,78.6
2017-11-18 03:00:00,0.0,1.0,9.41,82.63
2017-11-18 04:00:00,0.0,0.9,9.02,84.58
2017-11-18 05:00:00,0.42,0.88,8.65,84.58
2017-11-18 06:00:00,85.81,0.71,9.22,81.63
2017-11-18 07:00:00,353.71,0.42,12.94,64.93
2017-11-18 08:00:00,431.89,0.57,14.89,58.98
2017-11-18 09:00:00,768.01,0.38,16.3,51.98
2017-11-18 10:00:00,924.47,0.56,17.65,49.2
2017-11-18 11:00:00,1008.38,1.38,19.19,45.13
2017-11-18 12:00:00,705.97,1.4,19.95,42.6
2017-11-18 13:00:00,831.01,2.91,19.81,47.92
2017-11-18 14:00:00,906.74,3.94,19.4,52.49
2017-11-18 15:00:00,587.26,4.18,18.63,54.47
2017-11-18 16:00:00,383.31,3.33,17.95,53.38
2017-11-18 17:00:00,79.71,2.71,16.53,46.08
2017-11-18 18:00:00,0.2,1.95,14.24,44.86
2017-11-18 19:00:00,0.0,2.52,13.31,49.75
2017-11-18 20:00:00,0.0,1.53,13.02,55.09
2017-11-18 21:00:00,0.0,0.95,12.53,58.49
2017-11-18 22:00:00,0.0,0.57,11.76,67.09
2017-11-18 23:00:00,0.0,0.95,11.4,69.56
2017-11-19 00:00:00,0.0,1.27,10.88,72.53
2017-11-19 01:00:00,0.0,1.26,10.39,74.46
2017-11-19 02:00:00,0.0,1.34,10.11,79.09
2017-11-19 03:00:00,0.0,0.41,9.85,79.82
2017-11-19 04:00:00,0.0,0.73,9.57,79.62
2017-11-19 05:00:00,0.18,1.01,9.18,81.15
2017-11-19 06:00:00,65.22,0.83,9.36,81.03
2017-11-19 07:00:00,318.13,0.4,12.33,68.48
2017-11-19 08:00:00,593.77,0.86,15.08,58.55
2017-11-19 09:00:00,783.52,1.54,16.24,52.74
2017-11-19 10:00:00,923.94,1.58,17.96,49.25
2017-11-19 11:00:00,991.55,1.95,18.65,46.41
2017-11-19 12:00:00,875.29,1.82,18.8,48.66
2017-11-19 13:00:00,516.85,2.75,18.68,52.59
2017-11-19 14:00:00,673.19,3.59,18.65,53.91
2017-11-19 15:00:00,628.95,3.78,18.35,55.2
2017-11-19 16:00:00,297.87,2.95,16.82,60.18
2017-11-19 17:00:00,88.33,3.8,14.04,72.31
2017-11-19 18:00:00,1.5,1.18,13.1,76.4
2017-11-19 19:00:00,0.12,1.77,12.37,82.09
2017-11-19 20:00:00,0.16,0.55,12.52,81.75
2017-11-19 21:00:00,0.12,0.69,12.35,82.04
2017-11-19 22:00:00,0.0,1.25,12.62,76.82
2017-11-19 23:00:00,0.08,1.77,12.31,77.22
2017-11-20 00:00:00,0.19,0.99,11.72,80.44
2017-11-20 01:00:00,0.11,1.08,11.47,84.6
2017-11-20 02:00:00,0.66,1.14,11.3,85.92
2017-11-20 03:00:00,0.56,1.16,11.13,85.37
2017-11-20 04:00:00,0.02,0.44,11.27,83.81
2017-11-20 05:00:00,0.74,0.55,11.41,80.72
2017-11-20 06:00:00,22.25,0.77,11.66,79.37
2017-11-20 07:00:00,78.72,0.88,12.17,79.8
2017-11-20 08:00:00,139.27,0.9,12.85,76.19
2017-11-20 09:00:00,284.29,1.04,14.26,69.18
2017-11-20 10:00:00,423.25,0.92,16.04,60.85
2017-11-20 11:00:00,307.93,0.87,16.54,59.78
2017-11-20 12:00:00,90.05,2.68,14.6,62.39
2017-11-20 13:00:00,174.47,1.92,13.25,73.76
2017-11-20 14:00:00,264.51,2.69,13.54,70.93
2017-11-20 15:00:00,169.34,2.51,13.73,69.02
2017-11-20 16:00:00,38.05,2.45,12.87,71.65
2017-11-20 17:00:00,16.78,0.73,12.23,77.33
2017-11-20 18:00:00,0.93,1.37,11.27,84.32
2017-11-20 19:00:00,0.27,2.47,10.61,85.15
2017-11-20 20:00:00,0.88,0.28,10.75,85.65
2017-11-20 21:00:00,0.32,1.09,10.92,87.93
2017-11-20 22:00:00,0.22,0.81,11.27,87.4
2017-11-20 23:00:00,0.26,0.9,11.36,84.79
2017-11-21 00:00:00,0.15,1.08,11.04,83.71
2017-11-21 01:00:00,0.57,0.2,11.02,81.89
2017-11-21 02:00:00,0.55,0.58,10.92,84.89
2017-11-21 03:00:00,0.49,0.47,10.65,86.59
2017-11-21 04:00:00,0.4,1.31,10.49,87.58
2017-11-21 05:00:00,1.01,0.31,10.61,86.66
2017-11-21 06:00:00,40.44,0.45,10.82,86.67
2017-11-21 07:00:00,231.49,1.08,12.32,77.84
2017-11-21 08:00:00,302.78,0.8,13.97,67.63
2017-11-21 09:00:00,476.92,0.54,16.47,56.18
2017-11-21 10:00:00,929.58,0.15,17.55,51.11
2017-11-21 11:00:00,1079.9,1.71,18.84,45.77
2017-11-21 12:00:00,870.88,1.4,19.62,44.84
2017-11-21 13:00:00,726.54,2.4,19.85,41.88
2017-11-21 14:00:00,432.26,1.21,19.45,46.69
2017-11-21 15:00:00,429.94,3.25,16.99,63.56
2017-11-21 16:00:00,316.49,2.83,16.65,64.56
2017-11-21 17:00:00,61.15,2.79,14.22,73.56
2017-11-21 18:00:00,1.0,2.88,12.86,80.52
2017-11-21 19:00:00,0.24,2.39,12.07,84.54
2017-11-21 20:00:00,0.67,1.89,12.41,81.4
2017-11-21 21:00:00,1.76,0.83,12.52,80.06
2017-11-21 22:00:00,1.72,1.26,12.43,79.95
2017-11-21 23:00:00,2.5,0.92,12.2,80.66
2017-11-22 00:00:00,0.14,0.47,11.93,81.47
2017-11-22 01:00:00,0.0,0.54,11.48,84.18
2017-11-22 02:00:00,0.01,0.29,10.79,87.4
2017-11-22 03:00:00,0.0,0.74,10.35,88.61
2017-11-22 04:00:00,0.0,0.22,10.03,88.52
2017-11-22 05:00:00,0.27,0.44,9.83,89.55
2017-11-22 06:00:00,72.51,0.27,10.33,86.78
2017-11-22 07:00:00,336.76,1.07,13.61,68.13
2017-11-22 08:00:00,577.15,0.98,15.84,56.9
2017-11-22 09:00:00,797.2,1.08,17.66,51.06
2017-11-22 10:00:00,941.57,0.73,19.36,42.35
2017-11-22 11:00:00,1016.69,0.83,20.4,39.5
2017-11-22 12:00:00,625.27,2.81,19.42,49.43
2017-11-22 13:00:00,558.24,3.66,18.44,56.12
2017-11-22 14:00:00,401.4,3.44,17.75,58.72
2017-11-22 15:00:00,131.34,2.88,14.7,74.31
2017-11-22 16:00:00,152.1,2.39,14.54,75.93
2017-11-22 17:00:00,15.83,1.43,14.12,75.41
2017-11-22 18:00:00,2.1,2.42,13.53,78.63
2017-11-22 19:00:00,1.56,2.59,12.92,81.15
2017-11-22 20:00:00,1.26,0.96,12.97,79.2
2017-11-22 21:00:00,1.4,1.29,12.59,81.88
2017-11-22 22:00:00,1.1,0.95,12.16,85.02
2017-11-22 23:00:00,0.59,1.13,12.2,84.86
2017-11-23 00:00:00,0.9,0.64,11.45,88.29
2017-11-23 01:00:00,1.06,0.44,11.77,86.51
2017-11-23 02:00:00,0.43,0.63,11.63,85.77
2017-11-23 03:00:00,0.01,0.42,11.64,84.32
2017-11-23 04:00:00,0.54,1.2,11.56,78.16
2017-11-23 05:00:00,0.37,0.8,10.97,85.88
2017-11-23 06:00:00,41.72,1.01,11.29,82.44
2017-11-23 07:00:00,140.3,2.0,11.73,79.1
2017-11-23 08:00:00,332.4,1.09,13.56,71.09
2017-11-23 09:00:00,308.95,1.47,14.82,59.84
2017-11-23 10:00:00,500.26,1.76,15.56,64.11
2017-11-23 11:00:00,432.84,1.29,16.35,62.45
2017-11-23 12:00:00,453.25,2.08,16.61,61.33
2017-11-23 13:00:00,309.29,1.02,16.27,59.75
2017-11-23 14:00:00,436.13,2.82,15.85,62.21
2017-11-23 15:00:00,47.52,1.78,14.51,66.02
2017-11-23 16:00:00,22.32,0.81,13.2,75.47
2017-11-23 17:00:00,6.18,0.79,12.68,78.19
2017-11-23 18:00:00,0.71,0.64,12.19,82.75
2017-11-23 19:00:00,1.12,1.67,11.73,87.73
2017-11-23 20:00:00,2.18,1.43,11.81,85.09
2017-11-23 21:00:00,1.78,1.71,11.38,87.57
2017-11-23 22:00:00,2.44,1.05,11.41,87.91
2017-11-23 23:00:00,1.68,0.96,11.39,88.48
2017-11-24 00:00:00,2.44,0.91,11.4,88.03
2017-11-24 01:00:00,2.59,0.87,11.4,88.23
2017-11-24 02:00:00,2.74,1.1,11.43,86.94
2017-11-24 03:00:00,2.88,1.27,11.43,84.48
2017-11-24 04:00:00,1.06,0.55,11.33,86.08
2017-11-24 05:00:00,0.78,0.98,11.11,88.15
2017-11-24 06:00:00,40.15,0.34,11.2,88.12
2017-11-24 07:00:00,175.36,0.75,12.54,80.56
2017-11-24 08:00:00,326.28,0.94,13.59,73.81
2017-11-24 09:00:00,665.17,2.0,15.37,68.84
2017-11-24 10:00:00,623.76,2.28,15.53,69.72
2017-11-24 11:00:00,548.89,1.49,16.61,63.68
2017-11-24 12:00:00,562.24,2.03,16.76,62.92
2017-11-24 13:00:00,423.02,1.62,17.3,55.0
2017-11-24 14:00:00,249.48,1.03,17.49,53.25
2017-11-24 15:00:00,168.1,2.42,16.58,57.77
2017-11-24 16:00:00,123.25,2.15,15.8,64.38
2017-11-24 17:00:00,27.7,2.56,13.77,73.51
2017-11-24 18:00:00,0.68,1.49,13.2,75.69
2017-11-24 19:00:00,0.57,1.51,13.0,81.03
2017-11-24 20:00:00,0.59,1.14,12.81,82.12
2017-11-24 21:00:00,0.77,1.67,12.59,83.79
2017-11-24 22:00:00,0.02,0.75,12.36,84.68
2017-11-24 23:00:00,0.0,0.99,11.87,87.2
2017-11-25 00:00:00,0.36,1.11,11.57,87.78
2017-11-25 01:00:00,0.54,0.85,11.9,83.89
2017-11-25 02:00:00,0.0,0.61,11.4,84.66
2017-11-25 03:00:00,0.01,1.38,10.83,87.22
2017-11-25 04:00:00,0.0,0.23,10.6,88.46
2017-11-25 05:00:00,0.47,0.82,10.32,85.62
2017-11-25 06:00:00,70.8,0.78,10.49,83.95
2017-11-25 07:00:00,350.54,0.94,13.12,72.24
2017-11-25 08:00:00,580.66,0.88,16.25,53.68
2017-11-25 09:00:00,749.91,0.42,17.87,48.24
2017-11-25 10:00:00,967.2,1.3,18.93,44.69
2017-11-25 11:00:00,924.29,1.47,19.61,43.69
2017-11-25 12:00:00,628.99,1.37,19.53,45.36
2017-11-25 13:00:00,330.82,1.15,19.32,44.67
2017-11-25 14:00:00,237.33,2.59,17.37,59.86
2017-11-25 15:00:00,607.73,3.04,18.16,56.02
2017-11-25 16:00:00,218.04,2.49,17.05,61.15
2017-11-25 17:00:00,44.3,2.62,15.31,66.79
2017-11-25 18:00:00,1.03,1.77,14.91,67.9
2017-11-25 19:00:00,0.0,0.72,14.77,68.36
2017-11-25 20:00:00,0.29,1.48,13.69,79.66
2017-11-25 21:00:00,0.0,0.94,13.2,82.22
2017-11-25 22:00:00,0.79,1.2,12.65,85.71
2017-11-25 23:00:00,0.42,0.73,12.33,88.42
2017-11-26 00:00:00,0.17,1.15,12.49,84.83
2017-11-26 01:00:00,0.09,0.77,12.35,83.04
2017-11-26 02:00:00,0.01,0.43,12.44,76.41
2017-11-26 03:00:00,0.0,0.73,12.12,74.45
2017-11-26 04:00:00,0.0,0.62,12.02,72.97
2017-11-26 05:00:00,0.21,0.94,11.28,78.26
2017-11-26 06:00:00,75.14,0.33,11.34,82.41
2017-11-26 07:00:00,377.94,1.58,14.4,65.53
2017-11-26 08:00:00,615.88,3.39,15.76,58.99
2017-11-26 09:00:00,729.62,2.26,17.33,53.55
2017-11-26 10:00:00,906.88,0.77,19.72,44.32
2017-11-26 11:00:00,1123.74,0.9,20.99,39.96
2017-11-26 12:00:00,689.79,1.52,20.39,45.19
2017-11-26 13:00:00,406.98,3.62,17.8,60.82
2017-11-26 14:00:00,561.73,2.81,17.29,62.65
2017-11-26 15:00:00,435.38,3.31,16.71,64.68
2017-11-26 16:00:00,154.8,2.29,16.08,65.48
2017-11-26 17:00:00,20.35,2.02,14.35,72.5
2017-11-26 18:00:00,0.7,2.46,13.67,74.96
2017-11-26 19:00:00,0.55,2.53,12.89,77.76
2017-11-26 20:00:00,0.65,0.81,13.03,78.81
2017-11-26 21:00:00,0.28,0.66,13.08,80.55
2017-11-26 22:00:00,0.49,1.23,12.75,84.31
2017-11-26 23:00:00,0.83,1.74,12.47,85.55
2017-11-27 00:00:00,0.6,1.5,12.3,85.86
2017-11-27 01:00:00,0.3,1.65,11.83,86.79
2017-11-27 02:00:00,0.01,0.94,11.47,88.07
2017-11-27 03:00:00,0.0,0.51,11.04,89.58
2017-11-27 04:00:00,0.04,0.54,11.19,87.89
2017-11-27 05:00:00,0.53,0.84,11.37,83.54
2017-11-27 06:00:00,51.59,0.95,11.49,81.84
2017-11-27 07:00:00,323.41,0.83,13.42,73.7
2017-11-27 08:00:00,572.95,0.97,15.19,69.15
2017-11-27 09:00:00,724.9,0.77,17.35,55.86
2017-11-27 10:00:00,712.81,1.46,18.62,51.45
2017-11-27 11:00:00,469.59,1.65,18.77,49.35
2017-11-27 12:00:00,371.94,2.17,18.36,48.54
2017-11-27 13:00:00,347.6,2.12,18.28,48.97
2017-11-27 14:00:00,273.73,2.32,17.61,54.14
2017-11-27 15:00:00,267.48,1.2,17.97,55.51
2017-11-27 16:00:00,181.74,2.14,16.73,64.85
2017-11-27 17:00:00,82.22,2.29,15.49,69.98
2017-11-27 18:00:00,1.8,0.55,15.12,71.53
2017-11-27 19:00:00,0.17,0.66,14.54,73.85
2017-11-27 20:00:00,0.03,0.96,14.17,75.28
2017-11-27 21:00:00,0.31,1.24,13.17,82.0
2017-11-27 22:00:00,0.0,0.89,12.64,84.75
2017-11-27 23:00:00,0.04,1.05,12.39,85.74
2017-11-28 00:00:00,0.17,0.58,12.24,86.26
2017-11-28 01:00:00,0.18,0.82,12.14,86.24
2017-11-28 02:00:00,0.8,0.78,11.62,88.72
2017-11-28 03:00:00,0.35,0.8,11.98,87.54
2017-11-28 04:00:00,0.99,1.33,11.95,86.51
2017-11-28 05:00:00,0.92,0.79,12.04,85.46
2017-11-28 06:00:00,40.3,1.12,12.15,84.7
2017-11-28 07:00:00,157.57,0.87,13.32,78.61
2017-11-28 08:00:00,369.07,0.74,15.33,67.44
2017-11-28 09:00:00,678.18,2.16,16.87,60.91
2017-11-28 10:00:00,932.03,2.46,18.39,54.16
2017-11-28 11:00:00,835.63,2.61,19.25,48.25
2017-11-28 12:00:00,906.13,2.34,20.01,46.86
2017-11-28 13:00:00,273.5,2.5,18.78,48.78
2017-11-28 14:00:00,240.31,2.57,18.27,50.6
2017-11-28 15:00:00,392.05,2.57,18.57,50.66
2017-11-28 16:00:00,152.81,2.37,18.54,49.85
2017-11-28 17:00:00,54.7,2.14,17.79,53.09
2017-11-28 18:00:00,0.55,0.82,15.37,66.21
2017-11-28 19:00:00,0.0,2.14,14.01,73.97
2017-11-28 20:00:00,0.0,0.2,13.84,72.77
2017-11-28 21:00:00,0.0,0.49,13.25,76.33
2017-11-28 22:00:00,0.0,0.69,12.82,79.09
2017-11-28 23:00:00,0.01,0.1,12.36,80.65
2017-11-29 00:00:00,0.24,0.94,12.09,81.76
2017-11-29 01:00:00,0.4,0.73,12.04,81.14
2017-11-29 02:00:00,0.2,0.67,12.25,78.48
2017-11-29 03:00:00,0.38,1.0,11.36,87.01
2017-11-29 04:00:00,0.49,1.23,11.23,87.74
2017-11-29 05:00:00,0.57,1.15,11.18,87.48
2017-11-29 06:00:00,89.08,0.13,11.77,84.8
2017-11-29 07:00:00,330.11,0.6,14.08,74.22
2017-11-29 08:00:00,318.76,1.87,14.2,70.46
2017-11-29 09:00:00,589.71,1.47,16.26,60.09
2017-11-29 10:00:00,488.06,2.28,16.67,57.25
2017-11-29 11:00:00,511.56,1.62,17.42,54.2
2017-11-29 12:00:00,479.61,1.9,17.57,51.31
2017-11-29 13:00:00,395.09,1.99,17.26,53.34
2017-11-29 14:00:00,588.24,2.43,18.02,47.28
2017-11-29 15:00:00,320.0,2.22,18.08,45.44
2017-11-29 16:00:00,77.84,2.33,17.0,50.28
2017-11-29 17:00:00,12.63,2.01,15.74,61.9
2017-11-29 18:00:00,0.7,2.45,14.82,69.29
2017-11-29 19:00:00,0.53,2.54,14.37,69.95
2017-11-29 20:00:00,0.11,1.63,14.24,69.63
2017-11-29 21:00:00,0.27,1.06,13.69,74.92
2017-11-29 22:00:00,0.02,1.04,12.87,81.13
2017-11-29 23:00:00,0.0,0.58,12.64,81.84
2017-11-30 00:00:00,0.05,1.47,11.52,88.51
2017-11-30 01:00:00,0.1,1.37,11.25,91.27
2017-11-30 02:00:00,0.27,0.4,11.85,86.49
2017-11-30 03:00:00,0.14,1.07,11.59,86.6
2017-11-30 04:00:00,0.09,0.3,11.76,84.85
2017-11-30 05:00:00,0.11,0.96,11.57,82.78
2017-11-30 06:00:00,21.95,0.99,11.39,83.25
2017-11-30 07:00:00,269.1,0.4,13.48,74.84
2017-11-30 08:00:00,516.73,1.01,15.84,64.7
2017-11-30 09:00:00,745.64,2.1,16.59,61.63
2017-11-30 10:00:00,754.46,2.44,17.51,55.82
2017-11-30 11:00:00,916.97,1.79,19.05,50.89
2017-11-30 12:00:00,557.08,3.7,16.7,63.97
2017-11-30 13:00:00,362.87,2.75,16.42,63.55
2017-11-30 14:00:00,339.17,2.88,15.58,67.81
2017-11-30 15:00:00,87.37,2.81,14.71,70.38
2017-11-30 16:00:00,22.73,2.01,14.27,71.83
2017-11-30 17:00:00,2.22,1.94,14.2,72.95
2017-11-30 18:00:00,0.48,1.9,13.54,78.55
2017-11-30 19:00:00,0.73,2.16,13.01,84.26
2017-11-30 20:00:00,0.41,1.23,12.73,88.21
2017-11-30 21:00:00,0.14,0.53,12.91,86.61
2017-11-30 22:00:00,0.16,1.09,12.79,87.55
2017-11-30 23:00:00,0.37,1.16,12.41,90.46
2017-12-01 00:00:00,0.52,0.65,12.36,90.88
2017-12-01 01:00:00,0.64,1.05,12.49,85.33
2017-12-01 02:00:00,0.64,0.97,12.38,85.16
2017-12-01 03:00:00,0.3,0.98,12.16,88.39
2017-12-01 04:00:00,0.58,1.43,11.71,90.77
2017-12-01 05:00:00,0.97,0.4,11.57,92.45
2017-12-01 06:00:00,16.26,0.45,11.93,91.5
2017-12-01 07:00:00,94.49,1.0,12.43,90.28
2017-12-01 08:00:00,236.87,0.09,13.87,82.76
2017-12-01 09:00:00,447.59,1.91,14.8,76.7
2017-12-01 10:00:00,669.64,2.12,15.59,74.22
2017-12-01 11:00:00,684.2,1.8,17.13,66.48
2017-12-01 12:00:00,720.21,0.62,18.55,59.54
2017-12-01 13:00:00,170.52,2.76,17.06,64.07
2017-12-01 14:00:00,414.39,3.5,16.34,67.03
2017-12-01 15:00:00,204.69,3.09,15.88,68.71
2017-12-01 16:00:00,98.06,2.47,14.28,77.54
2017-12-01 17:00:00,12.1,2.69,12.83,81.03
2017-12-01 18:00:00,1.78,2.93,12.47,83.68
2017-12-01 19:00:00,2.18,1.82,12.74,83.06
2017-12-01 20:00:00,0.23,1.66,12.34,85.49
2017-12-01 21:00:00,0.71,1.54,12.58,82.48
2017-12-01 22:00:00,2.13,1.29,12.37,84.0
2017-12-01 23:00:00,3.07,1.33,12.39,84.47
2017-12-02 00:00:00,2.71,1.44,12.25,84.59
2017-12-02 01:00:00,0.6,1.41,11.78,87.71
2017-12-02 02:00:00,0.87,1.59,11.49,89.0
2017-12-02 03:00:00,1.0,0.95,11.57,88.34
2017-12-02 04:00:00,0.99,0.61,11.38,91.2
2017-12-02 05:00:00,1.14,0.71,11.27,93.4
2017-12-02 06:00:00,20.07,0.83,11.38,93.18
2017-12-02 07:00:00,84.51,0.65,11.82,92.18
2017-12-02 08:00:00,135.67,1.05,12.31,89.12
2017-12-02 09:00:00,248.78,1.41,12.71,88.47
2017-12-02 10:00:00,826.67,1.48,14.75,79.63
2017-12-02 11:00:00,873.02,1.73,17.54,62.89
2017-12-02 12:00:00,343.71,2.03,15.52,73.37
2017-12-02 13:00:00,229.13,2.76,15.41,73.64
2017-12-02 14:00:00,184.28,1.74,14.61,78.48
2017-12-02 15:00:00,160.71,2.15,14.0,81.22
2017-12-02 16:00:00,69.94,1.72,12.94,83.98
2017-12-02 17:00:00,15.22,1.41,11.96,90.73
2017-12-02 18:00:00,0.9,0.77,12.25,89.18
2017-12-02 19:00:00,1.43,0.86,12.68,83.36
2017-12-02 20:00:00,2.65,0.77,12.86,83.05
2017-12-02 21:00:00,0.45,0.21,12.59,87.05
2017-12-02 22:00:00,0.15,0.38,12.5,86.07
2017-12-02 23:00:00,0.64,0.27,12.52,87.13
2017-12-03 00:00:00,0.37,0.7,12.27,89.36
2017-12-03 01:00:00,0.18,0.7,12.14,89.37
2017-12-03 02:00:00,0.53,0.5,12.24,88.81
2017-12-03 03:00:00,0.77,0.59,11.86,91.82
2017-12-03 04:00:00,0.5,0.15,11.75,92.47
2017-12-03 05:00:00,0.68,0.83,11.54,92.03
2017-12-03 06:00:00,37.15,0.55,11.64,91.37
2017-12-03 07:00:00,155.64,0.51,12.39,87.58
2017-12-03 08:00:00,511.32,0.29,14.94,72.87
2017-12-03 09:00:00,618.39,0.84,17.42,59.4
2017-12-03 10:00:00,632.22,1.58,17.42,61.46
2017-12-03 11:00:00,557.92,1.6,17.45,62.22
2017-12-03 12:00:00,241.2,1.19,17.55,57.09
2017-12-03 13:00:00,253.97,1.65,17.05,58.25
2017-12-03 14:00:00,688.58,1.9,18.79,49.53
2017-12-03 15:00:00,208.25,3.24,17.35,54.93
2017-12-03 16:00:00,257.51,2.48,17.27,56.52
2017-12-03 17:00:00,63.82,2.47,16.2,59.53
2017-12-03 18:00:00,0.98,1.25,15.4,60.98
2017-12-03 19:00:00,0.0,1.86,13.87,74.13
2017-12-03 20:00:00,0.0,0.68,13.4,76.0
2017-12-03 21:00:00,0.0,0.53,12.63,81.57
2017-12-03 22:00:00,0.0,0.38,12.13,83.09
2017-12-03 23:00:00,0.14,0.69,11.86,81.99
2017-12-04 00:00:00,0.71,0.39,11.94,81.06
2017-12-04 01:00:00,0.57,0.51,11.88,82.01
2017-12-04 02:00:00,0.52,0.65,11.84,83.29
2017-12-04 03:00:00,0.44,0.99,11.53,84.67
2017-12-04 04:00:00,0.81,1.16,11.32,86.08
2017-12-04 05:00:00,0.96,0.71,10.99,88.65
2017-12-04 06:00:00,37.02,0.58,11.55,86.45
2017-12-04 07:00:00,113.68,0.39,12.77,80.02
2017-12-04 08:00:00,445.7,0.66,15.2,66.14
2017-12-04 09:00:00,776.5,1.26,17.76,50.97
2017-12-04 10:00:00,961.61,1.96,18.22,48.49
2017-12-04 11:00:00,811.75,1.64,19.82,42.34
2017-12-04 12:00:00,811.75,2.74,19.82,42.34
2017-12-04 13:00:00,253.96,2.9,18.58,46.6
2017-12-04 14:00:00,259.23,2.67,17.81,51.5
2017-12-04 15:00:00,244.18,3.28,17.17,57.55
2017-12-04 16:00:00,108.18,2.95,16.25,60.97
2017-12-04 17:00:00,54.17,2.87,15.73,65.71
2017-12-04 18:00:00,1.21,2.7,15.03,71.33
2017-12-04 19:00:00,0.15,2.92,14.44,73.74
