Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-10-27 22:00:00,1.6,2.3849199000000008,1.9871759712696075,2.242168754339218
2016-10-27 23:00:00,0.6,1.3393771000000003,1.0247361436486244,1.0515591725707054
2016-10-28 00:00:00,0.8,0.43614150000000007,0.4386768937110901,0.48372647166252136
2016-10-28 01:00:00,0.5,0.4895977999999998,0.6775671020150185,0.5280211418867111
2016-10-28 02:00:00,0.1,0.2896787999999999,0.5248825550079346,0.34263865649700165
2016-10-28 03:00:00,0.2,-0.06947209999999998,0.2285425141453743,0.31786859035491943
2016-10-28 04:00:00,0.0,0.20095940000000018,0.2462562918663025,0.4154731035232544
2016-10-28 05:00:00,0.2,0.12112600000000008,0.08372797071933746,0.19609643518924713
2016-10-28 06:00:00,0.2,0.3437820000000001,0.2956259697675705,0.5056204050779343
2016-10-28 07:00:00,0.3,0.6667122000000002,0.39863553643226624,0.6023627892136574
2016-10-28 08:00:00,1.5,1.0119864,0.6578733846545219,1.2858648151159286
2016-10-28 09:00:00,2.8,1.8787333999999998,2.0623269081115723,2.7749598026275635
2016-10-28 10:00:00,3.2,3.085235,3.2040510177612305,3.451754093170166
2016-10-28 11:00:00,3.1,3.5242520000000006,3.2993525862693787,3.0410805344581604
2016-10-28 12:00:00,3.0,3.7261121000000004,3.2594026923179626,2.3993958234786987
2016-10-28 13:00:00,2.6,3.9043959000000004,3.580034226179123,2.6756059527397156
2016-10-28 14:00:00,2.5,3.6990637,3.2286243438720703,3.2723363041877747
2016-10-28 15:00:00,3.0,3.5986184999999993,3.10345396399498,4.002718985080719
2016-10-28 16:00:00,1.4,3.8067557,3.4955532252788544,2.934600055217743
2016-10-28 17:00:00,3.1,2.0878532999999995,2.7728365659713745,2.1974177062511444
2016-10-28 18:00:00,2.1,3.1480917000000006,3.3184370398521423,3.2912882566452026
2016-10-28 19:00:00,0.5,2.0679660999999996,2.403349131345749,2.0343017131090164
2016-10-28 20:00:00,2.7,0.5461579000000003,1.1255560219287872,0.9641178846359253
2016-10-28 21:00:00,2.5,2.0906969,2.1912885904312134,2.4432016611099243
2016-10-28 22:00:00,2.2,1.8525162999999982,2.021663546562195,2.2056861519813538
2016-10-28 23:00:00,2.5,1.5751865000000007,1.6321291476488113,2.025472953915596
2016-10-29 00:00:00,2.7,1.9306724000000006,1.9132745414972305,2.305953562259674
2016-10-29 01:00:00,3.1,2.0863751000000006,2.1063939929008484,2.4955594539642334
2016-10-29 02:00:00,3.8,2.4573317000000006,2.499036133289337,2.8304549753665924
2016-10-29 03:00:00,3.3,3.0852215999999997,3.169667512178421,3.3774161338806152
2016-10-29 04:00:00,3.9,2.7452154999999996,2.793619394302368,3.0960121750831604
2016-10-29 05:00:00,2.2,3.280661399999999,3.411468118429184,3.5812548995018005
2016-10-29 06:00:00,2.7,2.1691826,2.0202242732048035,2.267403781414032
2016-10-29 07:00:00,3.7,2.7059117000000006,2.5200539231300354,2.8642089664936066
2016-10-29 08:00:00,4.4,3.665048400000001,3.4876173734664917,4.337898552417755
2016-10-29 09:00:00,3.0,4.291433599999999,4.173597157001495,5.029601633548737
2016-10-29 10:00:00,5.4,3.0925723999999994,2.935289114713669,3.8268975019454956
2016-10-29 11:00:00,5.2,4.922980700000001,4.818224787712097,4.953269720077515
2016-10-29 12:00:00,3.6,4.6017834,4.625276327133179,4.665494441986084
2016-10-29 13:00:00,3.0,3.2038289000000018,3.2213764786720276,3.3151089549064636
2016-10-29 14:00:00,2.3,2.8468569999999995,2.7653446197509766,2.6142632961273193
2016-10-29 15:00:00,3.6,2.3384191,2.093423366546631,3.296025574207306
2016-10-29 16:00:00,2.5,3.2091803999999993,3.0939828157424927,3.7795034050941467
2016-10-29 17:00:00,3.3,2.4018566,2.226696163415909,2.813419461250305
2016-10-29 18:00:00,2.6,2.9362708000000004,2.8583244681358337,2.406250476837158
2016-10-29 19:00:00,2.0,2.466708999999999,2.210211306810379,1.9878902435302734
2016-10-29 20:00:00,4.1,2.0566628000000007,1.9242041409015656,1.593291699886322
2016-10-29 21:00:00,2.6,3.6956681999999983,3.8037275075912476,3.3101157546043396
2016-10-29 22:00:00,1.1,2.6279064000000005,2.4637275338172913,2.3882657289505005
2016-10-29 23:00:00,0.4,1.5907134000000005,1.439796656370163,1.2573350965976715
2016-10-30 00:00:00,1.3,1.0515966000000003,0.9769632518291473,0.8343948572874069
2016-10-30 01:00:00,0.9,1.8901112000000004,1.6161564588546753,1.592645287513733
2016-10-30 02:00:00,1.1,1.5512491000000002,1.3125004917383194,1.1408137679100037
2016-10-30 03:00:00,0.6,1.6094025,1.540338858962059,1.4146935939788818
2016-10-30 04:00:00,0.5,1.1797965000000001,1.144324243068695,0.9611150845885277
2016-10-30 05:00:00,0.1,1.1080054,0.968392588198185,0.8690737411379814
2016-10-30 06:00:00,0.3,0.8160311000000002,1.137080267071724,0.6978430598974228
2016-10-30 07:00:00,0.5,1.1388229,1.5711070150136948,0.9488606080412865
2016-10-30 08:00:00,1.8,1.3667653999999998,1.6878022849559784,2.0658604502677917
2016-10-30 09:00:00,3.1,2.486609800000001,2.6710145473480225,3.277386635541916
2016-10-30 10:00:00,2.7,3.304570300000001,3.6624791622161865,3.6556164622306824
2016-10-30 11:00:00,2.5,2.8703426000000007,3.1695980429649353,2.598258286714554
2016-10-30 12:00:00,3.0,2.5969805,2.8543124198913574,2.0841131508350372
2016-10-30 13:00:00,1.1,2.891128599999999,3.1488425731658936,2.679083973169327
2016-10-30 14:00:00,5.7,1.4419214,2.366780161857605,6.203036963939667
2016-10-30 15:00:00,6.9,5.049610300000001,5.2149964570999146,6.58681333065033
2016-10-30 16:00:00,6.6,5.887688800000002,6.290618062019348,6.693850636482239
2016-10-30 17:00:00,6.2,5.639927100000001,5.363325834274292,6.064522325992584
2016-10-30 18:00:00,4.6,5.345432800000001,4.931801855564117,5.275568246841431
2016-10-30 19:00:00,4.2,4.1249907,3.63811531662941,3.7371127009391785
2016-10-30 20:00:00,3.8,3.7042023000000004,3.2688977122306824,3.5419353246688843
2016-10-30 21:00:00,2.4,3.3232351999999983,2.692665070295334,3.1249735951423645
2016-10-30 22:00:00,0.8,2.0780230000000004,1.6356301009654999,1.7841661423444748
2016-10-30 23:00:00,0.7,0.8164778000000004,0.6023238971829414,0.6481170505285263
2016-10-31 00:00:00,0.4,0.6658648,0.49655722081661224,0.5300934165716171
2016-10-31 01:00:00,0.4,0.4776913,0.416346900165081,0.3481159955263138
2016-10-31 02:00:00,0.2,0.4196386000000003,0.495908260345459,0.3753994256258011
2016-10-31 03:00:00,0.1,0.3094915,0.3185858130455017,0.26711180806159973
2016-10-31 04:00:00,0.3,0.07491480000000003,0.19404689222574234,0.18152707815170288
2016-10-31 05:00:00,0.0,0.3599140000000002,0.35911667346954346,0.3434033542871475
2016-10-31 06:00:00,0.1,0.3483700000000002,0.1704816073179245,0.16803865134716034
2016-10-31 07:00:00,0.2,0.6168608000000001,0.4030563533306122,0.47095339000225067
2016-10-31 08:00:00,0.3,0.9751556,0.7173240780830383,1.1441595554351807
2016-10-31 09:00:00,1.4,1.2091424000000002,1.1200922280550003,1.488861232995987
2016-10-31 10:00:00,1.7,1.9500383999999995,2.1545892655849457,1.6911738216876984
2016-10-31 11:00:00,1.2,2.2439690000000003,2.416071653366089,1.95030015707016
2016-10-31 12:00:00,4.2,1.9206080000000003,2.308622360229492,4.865329742431641
2016-10-31 13:00:00,5.6,4.4746727,4.512941122055054,6.2627676129341125
2016-10-31 14:00:00,5.5,5.7715296,5.705433547496796,6.439509093761444
2016-10-31 15:00:00,4.1,5.701071500000003,5.291261851787567,5.441620588302612
2016-10-31 16:00:00,4.9,4.484909399999999,4.041461884975433,3.9315422773361206
2016-10-31 17:00:00,5.7,4.880361300000001,4.5509238839149475,4.835305094718933
2016-10-31 18:00:00,4.5,5.059468900000003,4.997078776359558,5.383910179138184
2016-10-31 19:00:00,3.4,3.8941699000000005,3.8576439321041107,3.807733654975891
2016-10-31 20:00:00,1.4,2.876218799999999,2.874178469181061,2.9674479961395264
2016-10-31 21:00:00,1.8,1.1867419,1.2358683049678802,1.181104838848114
2016-10-31 22:00:00,1.9,1.393949,1.2905242145061493,1.416273146867752
2016-10-31 23:00:00,0.1,1.3930003999999998,1.4512856304645538,1.4252235442399979
2016-11-01 00:00:00,0.6,0.015152800000000133,0.42942944169044495,0.26549912989139557
2016-11-01 01:00:00,0.2,0.48746429999999985,0.5090766996145248,0.562494769692421
2016-11-01 02:00:00,0.1,0.1455456,0.33509957045316696,0.31053556501865387
2016-11-01 03:00:00,0.4,0.0986775,0.26998163759708405,0.42295311391353607
2016-11-01 04:00:00,0.2,0.3958520000000001,0.47461386770009995,0.4383151978254318
2016-11-01 05:00:00,0.3,0.2814492000000002,0.31670960783958435,0.3297965079545975
2016-11-01 06:00:00,0.3,0.4646468000000001,0.45462966710329056,0.4759562462568283
2016-11-01 07:00:00,0.3,0.6502701999999999,0.5649609938263893,0.5644791349768639
2016-11-01 08:00:00,1.0,0.7859556,0.7251054346561432,1.1334500312805176
2016-11-01 09:00:00,1.8,1.5001935999999996,1.5389333814382553,1.9903982430696487
2016-11-01 10:00:00,2.5,2.3372551,2.3460845053195953,2.060411810874939
2016-11-01 11:00:00,1.4,3.1291753,2.9957482516765594,2.102185606956482
2016-11-01 12:00:00,3.6,2.414349799999999,2.863040864467621,2.547771602869034
2016-11-01 13:00:00,5.9,4.1643613,3.959105998277664,5.410040259361267
2016-11-01 14:00:00,6.1,5.759547900000003,5.807044744491577,6.59142404794693
2016-11-01 15:00:00,6.6,5.780654699999999,5.597980499267578,6.15195107460022
2016-11-01 16:00:00,7.2,6.006168400000001,5.878948330879211,6.405487954616547
2016-11-01 17:00:00,7.1,6.239593,6.1905587911605835,6.5937811732292175
2016-11-01 18:00:00,5.4,5.963482300000002,5.860435724258423,6.116387128829956
2016-11-01 19:00:00,3.8,4.5197733000000015,4.287314236164093,4.542701303958893
2016-11-01 20:00:00,2.9,3.1346479,2.976345956325531,3.163416087627411
2016-11-01 21:00:00,2.6,2.3976493000000016,2.1812321841716766,2.420667886734009
2016-11-01 22:00:00,2.0,2.0886482,1.8698690235614777,2.0406256914138794
