Local_Time,Real Data,AR,LSTM univariado,LSTM multivariado
2016-11-13 13:00:00,974.0,862.2261089999997,924.6968098878862,795.7454448342323
2016-11-13 14:00:00,460.0,717.21643,776.2967863082887,645.222820699215
2016-11-13 15:00:00,283.0,278.9190870000001,384.4732777774334,315.8157757520676
2016-11-13 16:00:00,199.0,154.683536,222.4986898303032,197.96498785913
2016-11-13 17:00:00,141.0,132.19773999999998,171.03965520858767,102.46370934695007
2016-11-14 08:00:00,306.0,257.97641200000004,306.9255333989858,172.08904895186427
2016-11-14 09:00:00,542.0,517.2614110000001,558.6478548645973,568.3186227083206
2016-11-14 10:00:00,820.0,715.0676380000001,694.8022056221962,729.6494304537773
2016-11-14 11:00:00,1014.0,894.113334,896.8684691190721,873.1537460684777
2016-11-14 12:00:00,1011.0,963.93315,954.9248029589653,949.4111062884332
2016-11-14 13:00:00,806.0,856.5475729999998,842.2270444631578,851.6063000559807
2016-11-14 14:00:00,698.0,572.6835239999998,653.2509184479715,641.1343110203744
2016-11-14 15:00:00,638.0,423.26746100000014,521.7083893418312,510.453944504261
2016-11-14 16:00:00,531.0,340.8079479999999,376.5208278894424,361.96949604153633
2016-11-14 17:00:00,151.0,331.9413540000001,280.68171495199203,211.1330034285784
2016-11-15 08:00:00,281.0,241.61379799999997,252.9393098652363,207.58629502356052
2016-11-15 09:00:00,611.0,498.533108,539.8956027030945,551.6553018689157
2016-11-15 10:00:00,816.0,747.458143,780.7057292461396,767.8854492306709
2016-11-15 11:00:00,946.0,878.8128829999997,868.7241555452347,830.5592162609101
2016-11-15 12:00:00,915.0,906.1362590000003,923.5234227180482,876.8156349062921
2016-11-15 13:00:00,719.0,769.6393600000001,798.8256760835649,746.5772130489349
2016-11-15 14:00:00,909.0,549.5291760000001,617.349371790886,567.6778281331062
2016-11-15 15:00:00,848.0,622.5887719999997,657.5071268081666,576.9359320402144
2016-11-15 16:00:00,648.0,519.7223339999999,507.6215562224388,420.2409029006958
2016-11-15 17:00:00,383.0,408.94447000000014,335.7155156731605,249.76681196689609
2016-11-16 08:00:00,304.0,357.977682,383.5430213212967,158.39390844106674
2016-11-16 09:00:00,602.0,463.46850700000005,472.74246072769165,581.294299185276
2016-11-16 10:00:00,862.0,729.3865389999999,755.6087690591812,855.2133684754373
2016-11-16 11:00:00,1012.0,883.2295409999997,892.8450676798822,975.2838257551193
2016-11-16 12:00:00,1094.0,908.2582489999998,981.3923455476762,1010.0268054604531
2016-11-16 13:00:00,1085.0,890.6695010000003,974.7413769960403,996.8593294620517
2016-11-16 14:00:00,1007.0,861.8630639999997,885.9412921071054,918.5505201220514
2016-11-16 15:00:00,869.0,766.3442689999997,772.2148234248162,806.6379454135896
2016-11-16 16:00:00,662.0,584.2817609999997,598.0654622912408,632.1408127546313
2016-11-16 17:00:00,394.0,418.850731,374.0681537389755,383.33827209472656
2016-11-17 08:00:00,400.0,331.6879969999999,388.9754945635796,206.63976150751117
2016-11-17 09:00:00,661.0,508.0610279999999,621.5978822708131,755.0894139409066
2016-11-17 10:00:00,871.0,753.4883720000001,848.0815342068672,971.3038777709007
2016-11-17 11:00:00,1015.0,891.9904849999998,950.8163651227952,1027.780275642872
2016-11-17 12:00:00,1098.0,957.513018,1030.8950394392014,1150.6679412722588
2016-11-17 13:00:00,1093.0,963.217842,1005.6393734216693,1102.5179160237312
2016-11-17 14:00:00,1001.0,908.8585129999997,911.5357367992402,1039.822853922844
2016-11-17 15:00:00,817.0,780.1715379999997,778.3082352280617,896.4141502976419
